s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_WOOD,MLR_PRODUCTS
 3.0310856E+001, 4.9442203E+002, 0.0000000E+000,-1.6471134E+002,-3.3867494E+002,-1.6294893E+001, 1.3491686E-001, 0.0000000E+000, 0.0000000E+000,-2.3942952E+001,-2.5124224E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0370150E+001, 4.9354341E+002, 0.0000000E+000,-1.6053957E+002,-3.4313838E+002,-1.6248826E+001, 1.3672464E-001, 0.0000000E+000, 0.0000000E+000,-2.6770197E+001,-2.6246637E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0430824E+001, 5.0258392E+002, 0.0000000E+000,-1.6139023E+002,-3.4502369E+002,-1.6026862E+001, 1.3616764E-001, 0.0000000E+000, 0.0000000E+000,-2.1670266E+001,-1.9720693E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0491497E+001, 5.1751744E+002, 0.0000000E+000,-1.7676497E+002,-3.4374542E+002,-1.6905832E+001, 1.3475957E-001, 0.0000000E+000, 0.0000000E+000,-1.3403022E+001,-1.9764027E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0552170E+001, 5.1430541E+002, 0.0000000E+000,-1.8105269E+002,-3.4502015E+002,-1.7331755E+001, 1.3570429E-001, 0.0000000E+000, 0.0000000E+000,-2.5117192E+001,-2.8963475E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0612844E+001, 5.0049964E+002, 0.0000000E+000,-1.7562247E+002,-3.4871708E+002,-1.7527704E+001, 1.3445320E-001, 0.0000000E+000, 0.0000000E+000,-3.7274963E+001,-4.1233159E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0667355E+001, 4.8412559E+002, 0.0000000E+000,-1.6541415E+002,-3.5649864E+002,-1.8149580E+001, 1.3430693E-001, 0.0000000E+000, 0.0000000E+000,-5.0891726E+001,-5.5802468E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0721865E+001, 4.7897291E+002, 0.0000000E+000,-1.5343926E+002,-3.6137891E+002,-1.8043465E+001, 1.3602966E-001, 0.0000000E+000, 0.0000000E+000,-5.6451956E+001,-5.3752698E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0790005E+001, 4.7466209E+002, 0.0000000E+000,-1.5183513E+002,-3.5085309E+002,-1.7527939E+001, 1.3385372E-001, 0.0000000E+000, 0.0000000E+000,-4.3025354E+001,-4.5420211E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0844515E+001, 4.9251738E+002, 0.0000000E+000,-1.5464815E+002,-3.3687060E+002,-1.7536451E+001, 1.3062633E-001, 0.0000000E+000, 0.0000000E+000,-2.0601236E+001,-1.6407191E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0904476E+001, 5.1530337E+002, 0.0000000E+000,-1.6756018E+002,-3.2565432E+002,-1.7287312E+001, 1.3410438E-001, 0.0000000E+000, 0.0000000E+000, 1.7868406E+000, 4.9356582E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.0964437E+001, 5.2411126E+002, 0.0000000E+000,-1.7548309E+002,-3.1389094E+002,-1.7088657E+001, 1.3444120E-001, 0.0000000E+000, 0.0000000E+000, 2.2345476E+001, 1.7783020E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1024399E+001, 4.9874794E+002, 0.0000000E+000,-1.7100169E+002,-2.9797810E+002,-1.6847483E+001, 1.3546712E-001, 0.0000000E+000, 0.0000000E+000, 1.4955867E+001, 1.3056128E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1084362E+001, 4.9801308E+002, 0.0000000E+000,-1.6583380E+002,-2.8778180E+002,-1.6539841E+001, 1.3536383E-001, 0.0000000E+000, 0.0000000E+000, 2.7350969E+001, 2.7992996E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1149811E+001, 5.0362608E+002, 0.0000000E+000,-1.6450843E+002,-2.8804362E+002,-1.6745531E+001, 1.3608553E-001, 0.0000000E+000, 0.0000000E+000, 3.5808087E+001, 3.4464588E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1200268E+001, 4.9987973E+002, 0.0000000E+000,-1.6389101E+002,-3.0507349E+002,-1.7115523E+001, 1.3541406E-001, 0.0000000E+000, 0.0000000E+000, 1.8692381E+001, 1.3935120E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1267126E+001, 4.9167698E+002, 0.0000000E+000,-1.6271645E+002,-3.2819738E+002,-1.7027809E+001, 1.3590491E-001, 0.0000000E+000, 0.0000000E+000,-1.1021687E+001,-1.6128758E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1322630E+001, 4.8941082E+002, 0.0000000E+000,-1.5135553E+002,-3.4442768E+002,-1.7480080E+001, 1.3554041E-001, 0.0000000E+000, 0.0000000E+000,-2.4400979E+001,-2.3716927E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1392012E+001, 5.1229628E+002, 0.0000000E+000,-1.6068677E+002,-3.4930977E+002,-1.7355164E+001, 1.3561529E-001, 0.0000000E+000, 0.0000000E+000,-1.3634567E+001,-1.4919813E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1447515E+001, 5.1709057E+002, 0.0000000E+000,-1.6385351E+002,-3.4548478E+002,-1.8446144E+001, 1.3401334E-001, 0.0000000E+000, 0.0000000E+000,-1.0925595E+001,-1.0559843E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1508570E+001, 5.1486194E+002, 0.0000000E+000,-1.6564321E+002,-3.4241965E+002,-1.8092625E+001, 1.3547737E-001, 0.0000000E+000, 0.0000000E+000,-6.8996155E+000,-1.1158072E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1564644E+001, 5.1652541E+002, 0.0000000E+000,-1.6893639E+002,-3.3586198E+002,-1.7281422E+001, 1.3743944E-001, 0.0000000E+000, 0.0000000E+000,-3.5814190E+000,-5.4169399E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1632660E+001, 5.0754588E+002, 0.0000000E+000,-1.7074818E+002,-3.2100974E+002,-1.7984796E+001, 1.3701389E-001, 0.0000000E+000, 0.0000000E+000, 4.6209284E-001,-2.0598214E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1687075E+001, 4.8913056E+002, 0.0000000E+000,-1.6292618E+002,-3.0916660E+002,-1.8163295E+001, 1.3495975E-001, 0.0000000E+000, 0.0000000E+000, 2.4450501E+000,-9.9055299E-001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1741488E+001, 4.7002179E+002, 0.0000000E+000,-1.5894379E+002,-3.0072555E+002,-1.8419187E+001, 1.3321004E-001, 0.0000000E+000, 0.0000000E+000,-3.0327801E+000,-7.9335243E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1809504E+001, 4.5952290E+002, 0.0000000E+000,-1.5360654E+002,-2.9808139E+002,-1.8310974E+001, 1.3380494E-001, 0.0000000E+000, 0.0000000E+000,-7.7802005E+000,-1.0342205E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1867998E+001, 4.7189859E+002, 0.0000000E+000,-1.5649012E+002,-3.0787665E+002,-1.8346968E+001, 1.3320400E-001, 0.0000000E+000, 0.0000000E+000,-8.9345226E+000,-1.0681954E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1927853E+001, 4.8617836E+002, 0.0000000E+000,-1.6208444E+002,-3.1300334E+002,-1.8526266E+001, 1.3328546E-001, 0.0000000E+000, 0.0000000E+000,-7.0875288E+000,-7.3024057E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.1987707E+001, 5.1119574E+002, 0.0000000E+000,-1.7049539E+002,-3.0556549E+002,-1.7779442E+001, 1.3405914E-001, 0.0000000E+000, 0.0000000E+000, 1.6197230E+001, 1.7489477E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2047562E+001, 5.1199539E+002, 0.0000000E+000,-1.7013150E+002,-2.9209231E+002,-1.7475323E+001, 1.3494730E-001, 0.0000000E+000, 0.0000000E+000, 3.2901538E+001, 3.2431212E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2107418E+001, 5.0405913E+002, 0.0000000E+000,-1.6627838E+002,-2.8568294E+002,-1.7696779E+001, 1.3240912E-001, 0.0000000E+000, 0.0000000E+000, 3.8670322E+001, 3.4533442E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2167271E+001, 5.0423300E+002, 0.0000000E+000,-1.7080201E+002,-2.8913813E+002,-1.7507897E+001, 1.3307554E-001, 0.0000000E+000, 0.0000000E+000, 3.1755472E+001, 2.6918037E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2227127E+001, 4.9754013E+002, 0.0000000E+000,-1.7144318E+002,-2.9441516E+002,-1.7414808E+001, 1.3331481E-001, 0.0000000E+000, 0.0000000E+000, 1.9700937E+001, 1.4400299E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2286980E+001, 4.8569690E+002, 0.0000000E+000,-1.6851427E+002,-3.0486239E+002,-1.7717823E+001, 1.3499530E-001, 0.0000000E+000, 0.0000000E+000, 2.0682341E-001,-5.2625959E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2340588E+001, 4.8389372E+002, 0.0000000E+000,-1.6555151E+002,-3.1780736E+002,-1.8293960E+001, 1.3331149E-001, 0.0000000E+000, 0.0000000E+000,-1.4030663E+001,-1.7625792E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2408859E+001, 4.7226922E+002, 0.0000000E+000,-1.6121388E+002,-3.3234962E+002,-1.8579243E+001, 1.3332003E-001, 0.0000000E+000, 0.0000000E+000,-3.5875748E+001,-3.9740197E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2465534E+001, 4.7686385E+002, 0.0000000E+000,-1.5639179E+002,-3.5097151E+002,-1.8782491E+001, 1.3256975E-001, 0.0000000E+000, 0.0000000E+000,-4.8071437E+001,-4.9149367E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2522213E+001, 4.8637131E+002, 0.0000000E+000,-1.5992924E+002,-3.5898942E+002,-1.8504839E+001, 1.3329512E-001, 0.0000000E+000, 0.0000000E+000,-4.9994827E+001,-5.0918897E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2593060E+001, 5.0368015E+002, 0.0000000E+000,-1.6507799E+002,-3.5273459E+002,-1.8310123E+001, 1.3392300E-001, 0.0000000E+000, 0.0000000E+000,-3.3948223E+001,-3.2308618E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2653988E+001, 5.1965183E+002, 0.0000000E+000,-1.6842499E+002,-3.4149953E+002,-1.7831985E+001, 1.3429868E-001, 0.0000000E+000, 0.0000000E+000,-1.1839975E+001,-7.9703774E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2700745E+001, 5.4038392E+002, 0.0000000E+000,-1.7259944E+002,-3.3604732E+002,-1.7351801E+001, 1.3396866E-001, 0.0000000E+000, 0.0000000E+000, 1.2287517E+001, 1.4519330E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2763092E+001, 5.4698068E+002, 0.0000000E+000,-1.7650553E+002,-3.2947989E+002,-1.7811915E+001, 1.3513291E-001, 0.0000000E+000, 0.0000000E+000, 2.5464995E+001, 2.3318484E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2820656E+001, 5.3541720E+002, 0.0000000E+000,-1.7054659E+002,-3.1896809E+002,-1.7785657E+001, 1.3595002E-001, 0.0000000E+000, 0.0000000E+000, 3.2211106E+001, 2.8252806E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2890617E+001, 5.1548382E+002, 0.0000000E+000,-1.6089485E+002,-2.9955095E+002,-1.8351262E+001, 1.3574786E-001, 0.0000000E+000, 0.0000000E+000, 3.7280061E+001, 3.6822507E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.2946590E+001, 5.1257987E+002, 0.0000000E+000,-1.6121108E+002,-2.8151335E+002,-1.8482222E+001, 1.3690854E-001, 0.0000000E+000, 0.0000000E+000, 5.4734830E+001, 5.1510126E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3002560E+001, 5.0661917E+002, 0.0000000E+000,-1.6777648E+002,-2.7965223E+002,-1.8968618E+001, 1.3830164E-001, 0.0000000E+000, 0.0000000E+000, 4.8180957E+001, 4.0360139E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3072525E+001, 4.9087115E+002, 0.0000000E+000,-1.6292609E+002,-2.9823817E+002,-1.8908551E+001, 1.3596453E-001, 0.0000000E+000, 0.0000000E+000, 1.8197913E+001, 1.0934291E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3128494E+001, 4.7584240E+002, 0.0000000E+000,-1.5392471E+002,-3.3465761E+002,-1.8081544E+001, 1.3690288E-001, 0.0000000E+000, 0.0000000E+000,-2.5892539E+001,-3.0684569E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3184467E+001, 4.8036125E+002, 0.0000000E+000,-1.5081921E+002,-3.5576980E+002,-1.7494685E+001, 1.3898563E-001, 0.0000000E+000, 0.0000000E+000,-4.3977710E+001,-4.3583460E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3240437E+001, 4.9980999E+002, 0.0000000E+000,-1.5430665E+002,-3.5325568E+002,-1.6780711E+001, 1.3825029E-001, 0.0000000E+000, 0.0000000E+000,-2.5121051E+001,-2.4394798E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3314598E+001, 5.1738183E+002, 0.0000000E+000,-1.6388908E+002,-3.3670874E+002,-1.5848671E+001, 1.3581916E-001, 0.0000000E+000, 0.0000000E+000,-1.1742460E+000, 1.0711694E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3360775E+001, 5.1196086E+002, 0.0000000E+000,-1.6455956E+002,-3.2130599E+002,-1.5896156E+001, 1.3498220E-001, 0.0000000E+000, 0.0000000E+000, 1.2422303E+001, 1.0334142E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3422344E+001, 5.0806728E+002, 0.0000000E+000,-1.5750518E+002,-3.1065559E+002,-1.6584244E+001, 1.3430207E-001, 0.0000000E+000, 0.0000000E+000, 2.4747910E+001, 2.3456574E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3491840E+001, 4.9358335E+002, 0.0000000E+000,-1.5175520E+002,-3.0149959E+002,-1.7780714E+001, 1.3539887E-001, 0.0000000E+000, 0.0000000E+000, 2.5476959E+001, 2.2683241E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3547028E+001, 4.7266835E+002, 0.0000000E+000,-1.4931361E+002,-2.9249867E+002,-1.8340934E+001, 1.3529315E-001, 0.0000000E+000, 0.0000000E+000, 1.7972896E+001, 1.2650434E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3610600E+001, 4.7272339E+002, 0.0000000E+000,-1.5167795E+002,-2.8839394E+002,-1.8016846E+001, 1.3556219E-001, 0.0000000E+000, 0.0000000E+000, 1.7845151E+001, 1.4770211E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3665272E+001, 4.7203441E+002, 0.0000000E+000,-1.5639797E+002,-2.8875421E+002,-1.7914827E+001, 1.3471857E-001, 0.0000000E+000, 0.0000000E+000, 1.3350190E+001, 9.1021230E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3731529E+001, 4.7563850E+002, 0.0000000E+000,-1.5706873E+002,-3.0352747E+002,-1.8163936E+001, 1.3302120E-001, 0.0000000E+000, 0.0000000E+000,-5.5186952E-001,-2.9886210E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3781334E+001, 4.8690283E+002, 0.0000000E+000,-1.5776128E+002,-3.2544742E+002,-1.7532454E+001, 1.3367787E-001, 0.0000000E+000, 0.0000000E+000,-1.1041408E+001,-1.3704651E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3852161E+001, 4.8358433E+002, 0.0000000E+000,-1.5234787E+002,-3.3459641E+002,-1.7600528E+001, 1.3434001E-001, 0.0000000E+000, 0.0000000E+000,-1.8942125E+001,-2.0826132E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3910957E+001, 4.8028158E+002, 0.0000000E+000,-1.5427664E+002,-3.2165554E+002,-1.8040752E+001, 1.3380682E-001, 0.0000000E+000, 0.0000000E+000,-1.1716064E+001,-1.3557550E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.3969757E+001, 4.9348850E+002, 0.0000000E+000,-1.6138499E+002,-3.0221073E+002,-1.7224954E+001, 1.3558885E-001, 0.0000000E+000, 0.0000000E+000, 1.0025825E+001, 1.2803411E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4028553E+001, 5.1625445E+002, 0.0000000E+000,-1.7238082E+002,-2.8596498E+002,-1.6643771E+001, 1.3456642E-001, 0.0000000E+000, 0.0000000E+000, 3.8410460E+001, 4.1399443E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4087353E+001, 5.3553829E+002, 0.0000000E+000,-1.8131635E+002,-2.8019087E+002,-1.7167897E+001, 1.3305055E-001, 0.0000000E+000, 0.0000000E+000, 5.8547265E+001, 5.6996236E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4146149E+001, 5.3406672E+002, 0.0000000E+000,-1.8072382E+002,-2.9149777E+002,-1.7924748E+001, 1.3229604E-001, 0.0000000E+000, 0.0000000E+000, 4.9350269E+001, 4.4052684E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4204948E+001, 5.1234642E+002, 0.0000000E+000,-1.7326554E+002,-3.1479427E+002,-1.7900077E+001, 1.3055343E-001, 0.0000000E+000, 0.0000000E+000, 1.5273958E+001, 6.5170814E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4263744E+001, 4.8861118E+002, 0.0000000E+000,-1.5749431E+002,-3.3729737E+002,-1.8562732E+001, 1.3031626E-001, 0.0000000E+000, 0.0000000E+000,-1.7543108E+001,-2.4612918E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4322544E+001, 4.8196017E+002, 0.0000000E+000,-1.5121891E+002,-3.5596369E+002,-1.8787650E+001, 1.3005012E-001, 0.0000000E+000, 0.0000000E+000,-4.0646343E+001,-4.3880024E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4381340E+001, 4.8687173E+002, 0.0000000E+000,-1.5730295E+002,-3.6044028E+002,-1.9116916E+001, 1.2932117E-001, 0.0000000E+000, 0.0000000E+000,-4.5974666E+001,-4.9859104E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4440140E+001, 4.8391735E+002, 0.0000000E+000,-1.5881675E+002,-3.4852906E+002,-1.9606790E+001, 1.2931041E-001, 0.0000000E+000, 0.0000000E+000,-4.1268497E+001,-4.2905946E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4507370E+001, 4.8013046E+002, 0.0000000E+000,-1.5742579E+002,-3.3269444E+002,-1.9014418E+001, 1.3025193E-001, 0.0000000E+000, 0.0000000E+000,-2.5569530E+001,-2.8873942E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4565369E+001, 4.7137192E+002, 0.0000000E+000,-1.5291107E+002,-3.2441674E+002,-1.8475954E+001, 1.3022953E-001, 0.0000000E+000, 0.0000000E+000,-2.2797307E+001,-2.4301620E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4623371E+001, 4.8838873E+002, 0.0000000E+000,-1.5399305E+002,-3.2682540E+002,-1.8238641E+001, 1.3024899E-001, 0.0000000E+000, 0.0000000E+000,-1.2660925E+001,-1.0538107E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4681370E+001, 5.0140465E+002, 0.0000000E+000,-1.6274724E+002,-3.2783496E+002,-1.8039012E+001, 1.3236052E-001, 0.0000000E+000, 0.0000000E+000,-2.2790217E+000,-7.0842024E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4753872E+001, 5.0340408E+002, 0.0000000E+000,-1.6397912E+002,-3.2067348E+002,-1.8042650E+001, 1.3054504E-001, 0.0000000E+000, 0.0000000E+000, 3.5952604E-001, 8.3937260E-001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4811874E+001, 5.0758105E+002, 0.0000000E+000,-1.6431283E+002,-3.1055648E+002,-1.8447694E+001, 1.2883538E-001, 0.0000000E+000, 0.0000000E+000, 1.6855908E+001, 1.4392881E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4869873E+001, 5.0466122E+002, 0.0000000E+000,-1.7175965E+002,-3.0272996E+002,-1.8985086E+001, 1.3101767E-001, 0.0000000E+000, 0.0000000E+000, 1.8308758E+001, 1.1317534E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4927876E+001, 5.0479103E+002, 0.0000000E+000,-1.7396194E+002,-3.0500038E+002,-1.8966226E+001, 1.3226592E-001, 0.0000000E+000, 0.0000000E+000, 8.6124526E+000, 6.9947411E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.4984333E+001, 5.0544642E+002, 0.0000000E+000,-1.7494243E+002,-3.1054256E+002,-1.8129092E+001, 1.3398434E-001, 0.0000000E+000, 0.0000000E+000, 7.9427742E+000, 1.9663202E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5049118E+001, 4.8497917E+002, 0.0000000E+000,-1.6368747E+002,-3.1134123E+002,-1.7663929E+001, 1.3289385E-001, 0.0000000E+000, 0.0000000E+000,-5.2945912E+000,-7.5805650E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5103539E+001, 4.8580184E+002, 0.0000000E+000,-1.5891687E+002,-3.1137205E+002,-1.7713759E+001, 1.3254830E-001, 0.0000000E+000, 0.0000000E+000, 1.0597522E+000,-2.0682826E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5160549E+001, 4.8794814E+002, 0.0000000E+000,-1.6421560E+002,-3.0987909E+002,-1.7463231E+001, 1.3096589E-001, 0.0000000E+000, 0.0000000E+000, 8.5722933E-001,-3.4788157E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5234665E+001, 4.8229329E+002, 0.0000000E+000,-1.6440239E+002,-3.1260108E+002,-1.7133074E+001, 1.3139896E-001, 0.0000000E+000, 0.0000000E+000,-9.9365252E+000,-1.1711864E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5281696E+001, 4.9213545E+002, 0.0000000E+000,-1.6363002E+002,-3.1167302E+002,-1.6957784E+001, 1.3557427E-001, 0.0000000E+000, 0.0000000E+000,-4.2247133E-001, 1.0192756E-002, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5344410E+001, 5.0413266E+002, 0.0000000E+000,-1.6673208E+002,-3.0587034E+002,-1.6382101E+001, 1.3678273E-001, 0.0000000E+000, 0.0000000E+000, 1.4985121E+001, 1.5284926E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5407120E+001, 5.2072751E+002, 0.0000000E+000,-1.7320837E+002,-3.0143332E+002,-1.6402222E+001, 1.3615584E-001, 0.0000000E+000, 0.0000000E+000, 2.7350516E+001, 2.9819747E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5469833E+001, 5.3309142E+002, 0.0000000E+000,-1.7240326E+002,-3.0341069E+002,-1.7059323E+001, 1.3530883E-001, 0.0000000E+000, 0.0000000E+000, 4.0865385E+001, 4.0353453E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5532547E+001, 5.3578929E+002, 0.0000000E+000,-1.7122883E+002,-3.0537506E+002,-1.7882258E+001, 1.3588016E-001, 0.0000000E+000, 0.0000000E+000, 4.7579570E+001, 4.1439027E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5595257E+001, 5.1908459E+002, 0.0000000E+000,-1.6756772E+002,-2.9894089E+002,-1.8651586E+001, 1.3546496E-001, 0.0000000E+000, 0.0000000E+000, 3.7123988E+001, 3.4059859E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5642292E+001, 5.1572010E+002, 0.0000000E+000,-1.6745279E+002,-2.9074911E+002,-1.8860213E+001, 1.3379719E-001, 0.0000000E+000, 0.0000000E+000, 4.0004098E+001, 3.8791784E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5705006E+001, 5.3132765E+002, 0.0000000E+000,-1.7154885E+002,-2.9265555E+002,-1.8973737E+001, 1.3583159E-001, 0.0000000E+000, 0.0000000E+000, 5.0362137E+001, 4.8285340E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5767715E+001, 5.2695893E+002, 0.0000000E+000,-1.7132391E+002,-3.0681333E+002,-1.9574856E+001, 1.3719024E-001, 0.0000000E+000, 0.0000000E+000, 3.4910882E+001, 2.9384029E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5830429E+001, 5.0941091E+002, 0.0000000E+000,-1.6317781E+002,-3.2472534E+002,-1.8757271E+001, 1.3497803E-001, 0.0000000E+000, 0.0000000E+000, 1.2035349E+001, 2.8854650E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5893139E+001, 4.8649028E+002, 0.0000000E+000,-1.5251791E+002,-3.4231783E+002,-1.8438659E+001, 1.3612647E-001, 0.0000000E+000, 0.0000000E+000,-2.0342077E+001,-2.6647989E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.5950176E+001, 4.8047266E+002, 0.0000000E+000,-1.5276078E+002,-3.5094060E+002,-1.8650737E+001, 1.3438367E-001, 0.0000000E+000, 0.0000000E+000,-3.7883619E+001,-4.1745071E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.6008080E+001, 4.8239204E+002, 0.0000000E+000,-1.5158952E+002,-3.4326464E+002,-1.9074374E+001, 1.3406664E-001, 0.0000000E+000, 0.0000000E+000,-3.2517070E+001,-3.1402430E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.6063660E+001, 5.0723051E+002, 0.0000000E+000,-1.6140657E+002,-3.3413555E+002,-1.8982300E+001, 1.3367439E-001, 0.0000000E+000, 0.0000000E+000,-7.9477176E+000,-7.1602356E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 3.6131023E+001, 5.1113156E+002, 0.0000000E+000,-1.6708768E+002,-3.2557610E+002,-2.0080622E+001, 1.3296804E-001, 0.0000000E+000, 0.0000000E+000, 1.4315392E+000,-1.4798737E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
